StudyID,SubjectID,Condition ,Session ,Trial,StartTimeOfResponse ,IRT ,ReinforcerCutOFF,SessionCutOFF
Exp1,12,Brief,ContextA,59,290.98,0.55,0,0
Exp1,12,Brief,ContextA,60,291.53,1.55,0,0
Exp1,12,Brief,ContextA,61,293.08,1.02,0,0
Exp1,12,Brief,ContextA,62,294.1,29.18,0,0
Exp1,12,Brief,ContextA,63,323.28,16.69,0,0
Exp1,12,Brief,ContextA,64,339.97,8.67,0,0
Exp1,12,Brief,ContextA,65,348.64,4.52,0,0
Exp1,12,Brief,ContextA,66,353.16,0.73,0,0
Exp1,12,Brief,ContextA,67,353.89,2.47,0,0
Exp1,12,Brief,ContextA,68,356.36,1.12,0,0
Exp1,12,Brief,ContextA,69,357.48,4.13,0,0
Exp1,12,Brief,ContextA,70,361.61,4.81,0,0
Exp1,12,Brief,ContextA,71,366.42,7.07,0,0
Exp1,12,Brief,ContextA,72,373.49,20.57,0,0
Exp1,12,Brief,ContextA,73,394.06,64.73,0,0
Exp1,12,Brief,ContextA,74,458.79,5.96,0,0
Exp1,12,Brief,ContextA,75,464.75,0.76,0,0
Exp1,12,Brief,ContextA,76,465.51,134.49,0,1
Exp1,13,Brief,ContextA,1,0,1.76,0,0
Exp1,13,Brief,ContextA,2,1.76,2.71,0,0
Exp1,13,Brief,ContextA,3,4.47,4.02,0,0
Exp1,13,Brief,ContextA,4,8.49,1.42,0,0
Exp1,13,Brief,ContextA,5,9.91,5.03,0,0
Exp1,13,Brief,ContextA,6,14.94,2.22,0,0
Exp1,13,Brief,ContextA,7,17.16,2.73,0,0
Exp1,13,Brief,ContextA,8,19.89,3.41,0,0
Exp1,13,Brief,ContextA,9,23.3,0.24,0,0
Exp1,13,Brief,ContextA,10,23.54,11.21,0,0
Exp1,13,Brief,ContextA,11,34.75,16.71,0,0
Exp1,13,Brief,ContextA,12,51.46,0.52,0,0
Exp1,13,Brief,ContextA,13,51.98,0.47,0,0
Exp1,13,Brief,ContextA,14,52.45,3.56,0,0
Exp1,13,Brief,ContextA,15,56.01,3.02,0,0
Exp1,13,Brief,ContextA,16,59.03,7.33,0,0
Exp1,13,Brief,ContextA,17,66.36,0.84,0,0
Exp1,13,Brief,ContextA,18,67.2,1.51,0,0
Exp1,13,Brief,ContextA,19,68.71,1.67,0,0
Exp1,13,Brief,ContextA,20,70.38,3.16,0,0
Exp1,13,Brief,ContextA,21,73.54,1.29,0,0
Exp1,13,Brief,ContextA,22,74.83,0.63,0,0
Exp1,13,Brief,ContextA,23,75.46,1.83,0,0
Exp1,13,Brief,ContextA,24,77.29,11.03,0,0
Exp1,13,Brief,ContextA,25,88.32,10.3,0,0
Exp1,13,Brief,ContextA,26,98.62,0.93,0,0
Exp1,13,Brief,ContextA,27,99.55,0.96,0,0
Exp1,13,Brief,ContextA,28,100.51,1.66,0,0
Exp1,13,Brief,ContextA,29,102.17,1.27,0,0
Exp1,13,Brief,ContextA,30,103.44,2.53,0,0
Exp1,13,Brief,ContextA,31,105.97,7.24,0,0
Exp1,13,Brief,ContextA,32,113.21,0.38,0,0
Exp1,13,Brief,ContextA,33,113.59,0.3,0,0
Exp1,13,Brief,ContextA,34,113.89,1.57,0,0
Exp1,13,Brief,ContextA,35,115.46,0.57,0,0
Exp1,13,Brief,ContextA,36,116.03,0.38,0,0
Exp1,13,Brief,ContextA,37,116.41,0.69,0,0
Exp1,13,Brief,ContextA,38,117.1,5.98,0,0
Exp1,13,Brief,ContextA,39,123.08,1.76,0,0
Exp1,13,Brief,ContextA,40,124.84,6.55,0,0
Exp1,13,Brief,ContextA,41,131.39,0.66,0,0
Exp1,13,Brief,ContextA,42,132.05,0.5,0,0
Exp1,13,Brief,ContextA,43,132.55,3.93,0,0
Exp1,13,Brief,ContextA,44,136.48,13.29,0,0
Exp1,13,Brief,ContextA,45,149.77,6.66,0,0
Exp1,13,Brief,ContextA,46,156.43,5.58,0,0
Exp1,13,Brief,ContextA,47,162.01,1.09,0,0
Exp1,13,Brief,ContextA,48,163.1,14.72,0,0
Exp1,13,Brief,ContextA,49,177.82,0.42,0,0
Exp1,13,Brief,ContextA,50,178.24,1.3,0,0
Exp1,13,Brief,ContextA,51,179.54,3.91,0,0
Exp1,13,Brief,ContextA,52,183.45,15.26,0,0
Exp1,13,Brief,ContextA,53,198.71,2.04,0,0
Exp1,13,Brief,ContextA,54,200.75,3.5,0,0
Exp1,13,Brief,ContextA,55,204.25,1.1,0,0
Exp1,13,Brief,ContextA,56,205.35,0.91,0,0
Exp1,13,Brief,ContextA,57,206.26,4.18,0,0
Exp1,13,Brief,ContextA,58,210.44,0.44,0,0
Exp1,13,Brief,ContextA,59,210.88,6.34,0,0
Exp1,13,Brief,ContextA,60,217.22,2.72,0,0
Exp1,13,Brief,ContextA,61,219.94,9.91,0,0
Exp1,13,Brief,ContextA,62,229.85,4.09,0,0
Exp1,13,Brief,ContextA,63,233.94,0.88,0,0
Exp1,13,Brief,ContextA,64,234.82,6.56,0,0
Exp1,13,Brief,ContextA,65,241.38,0.68,0,0
Exp1,13,Brief,ContextA,66,242.06,14,0,0
Exp1,13,Brief,ContextA,67,256.06,0.3,0,0
Exp1,13,Brief,ContextA,68,256.36,1.07,0,0
Exp1,13,Brief,ContextA,69,257.43,0.36,0,0
Exp1,13,Brief,ContextA,70,257.79,1.34,0,0
Exp1,13,Brief,ContextA,71,259.13,1.79,0,0
Exp1,13,Brief,ContextA,72,260.92,3.41,0,0
Exp1,13,Brief,ContextA,73,264.33,0.88,0,0
Exp1,13,Brief,ContextA,74,265.21,3.82,0,0
Exp1,13,Brief,ContextA,75,269.03,7.2,0,0
Exp1,13,Brief,ContextA,76,276.23,14.56,0,0
Exp1,13,Brief,ContextA,77,290.79,2.05,0,0
Exp1,13,Brief,ContextA,78,292.84,0.62,0,0
Exp1,13,Brief,ContextA,79,293.46,0.16,0,0
Exp1,13,Brief,ContextA,80,293.62,0.84,0,0
Exp1,13,Brief,ContextA,81,294.46,0.46,0,0
Exp1,13,Brief,ContextA,82,294.92,0.92,0,0
Exp1,13,Brief,ContextA,83,295.84,0.53,0,0
Exp1,13,Brief,ContextA,84,296.37,9.84,0,0
Exp1,13,Brief,ContextA,85,306.21,2.01,0,0
Exp1,13,Brief,ContextA,86,308.22,2.05,0,0
Exp1,13,Brief,ContextA,87,310.27,4.32,0,0
Exp1,13,Brief,ContextA,88,314.59,3.1,0,0
Exp1,13,Brief,ContextA,89,317.69,1.56,0,0
Exp1,13,Brief,ContextA,90,319.25,0.81,0,0
Exp1,13,Brief,ContextA,91,320.06,5.29,0,0
Exp1,13,Brief,ContextA,92,325.35,5.19,0,0
Exp1,13,Brief,ContextA,93,330.54,0.69,0,0
Exp1,13,Brief,ContextA,94,331.23,9.79,0,0
Exp1,13,Brief,ContextA,95,341.02,2.86,0,0
Exp1,13,Brief,ContextA,96,343.88,2.15,0,0
Exp1,13,Brief,ContextA,97,346.03,0.63,0,0
Exp1,13,Brief,ContextA,98,346.66,0.41,0,0
Exp1,13,Brief,ContextA,99,347.07,0.32,0,0
Exp1,13,Brief,ContextA,100,347.39,15.42,0,0
Exp1,13,Brief,ContextA,101,362.81,1.53,0,0
Exp1,13,Brief,ContextA,102,364.34,3.76,0,0
Exp1,13,Brief,ContextA,103,368.1,12.76,0,0
Exp1,13,Brief,ContextA,104,380.86,3.67,0,0
Exp1,13,Brief,ContextA,105,384.53,7.28,0,0
Exp1,13,Brief,ContextA,106,391.81,6.21,0,0
Exp1,13,Brief,ContextA,107,398.02,3.11,0,0
Exp1,13,Brief,ContextA,108,401.13,0.42,0,0
Exp1,13,Brief,ContextA,109,401.55,2.99,0,0
Exp1,13,Brief,ContextA,110,404.54,6.3,0,0
Exp1,13,Brief,ContextA,111,410.84,12.54,0,0
Exp1,13,Brief,ContextA,112,423.38,1.65,0,0
Exp1,13,Brief,ContextA,113,425.03,2,0,0
Exp1,13,Brief,ContextA,114,427.03,0.49,0,0
Exp1,13,Brief,ContextA,115,427.52,8.44,0,0
Exp1,13,Brief,ContextA,116,435.96,3.85,0,0
Exp1,13,Brief,ContextA,117,439.81,5.49,0,0
Exp1,13,Brief,ContextA,118,445.3,1.9,0,0
Exp1,13,Brief,ContextA,119,447.2,1.88,0,0
Exp1,13,Brief,ContextA,120,449.08,0.54,0,0
Exp1,13,Brief,ContextA,121,449.62,2.83,0,0
Exp1,13,Brief,ContextA,122,452.45,5.3,0,0
Exp1,13,Brief,ContextA,123,457.75,3.66,0,0
Exp1,13,Brief,ContextA,124,461.41,2.65,0,0
Exp1,13,Brief,ContextA,125,464.06,1,0,0
Exp1,13,Brief,ContextA,126,465.06,12.36,0,0
Exp1,13,Brief,ContextA,127,477.42,0.67,0,0
Exp1,13,Brief,ContextA,128,478.09,4.86,0,0
Exp1,13,Brief,ContextA,129,482.95,2.06,0,0
Exp1,13,Brief,ContextA,130,485.01,2.64,0,0
Exp1,13,Brief,ContextA,131,487.65,1.17,0,0
Exp1,13,Brief,ContextA,132,488.82,10.07,0,0
Exp1,13,Brief,ContextA,133,498.89,2.24,0,0
Exp1,13,Brief,ContextA,134,501.13,2.89,0,0
Exp1,13,Brief,ContextA,135,504.02,15.85,0,0
Exp1,13,Brief,ContextA,136,519.87,1.01,0,0
Exp1,13,Brief,ContextA,137,520.88,1.55,0,0
Exp1,13,Brief,ContextA,138,522.43,0.7,0,0
Exp1,13,Brief,ContextA,139,523.13,6.6,0,0
Exp1,13,Brief,ContextA,140,529.73,6.19,0,0
Exp1,13,Brief,ContextA,141,535.92,8.9,0,0
Exp1,13,Brief,ContextA,142,544.82,21.06,0,0
Exp1,13,Brief,ContextA,143,565.88,10.64,0,0
Exp1,13,Brief,ContextA,144,576.52,5.22,0,0
Exp1,13,Brief,ContextA,145,581.74,11.11,0,0
Exp1,13,Brief,ContextA,146,592.85,7.15,0,1
Exp1,14,Brief,ContextA,1,0,1.17,0,0
Exp1,14,Brief,ContextA,2,1.17,0.92,0,0
Exp1,14,Brief,ContextA,3,2.09,6,0,0
Exp1,14,Brief,ContextA,4,8.09,0.82,0,0
Exp1,14,Brief,ContextA,5,8.91,1,0,0
Exp1,14,Brief,ContextA,6,9.91,4.81,0,0
Exp1,14,Brief,ContextA,7,14.72,5.49,0,0
Exp1,14,Brief,ContextA,8,20.21,1.92,0,0
Exp1,14,Brief,ContextA,9,22.13,6.08,0,0
Exp1,14,Brief,ContextA,10,28.21,3.06,0,0
Exp1,14,Brief,ContextA,11,31.27,4.33,0,0
Exp1,14,Brief,ContextA,12,35.6,8.21,0,0
Exp1,14,Brief,ContextA,13,43.81,1.1,0,0
Exp1,14,Brief,ContextA,14,44.91,5.41,0,0
Exp1,14,Brief,ContextA,15,50.32,1.84,0,0
Exp1,14,Brief,ContextA,16,52.16,2.48,0,0
Exp1,14,Brief,ContextA,17,54.64,2.74,0,0
Exp1,14,Brief,ContextA,18,57.38,3.15,0,0
Exp1,14,Brief,ContextA,19,60.53,12.49,0,0
Exp1,14,Brief,ContextA,20,73.02,8.54,0,0
Exp1,14,Brief,ContextA,21,81.56,0.59,0,0
Exp1,14,Brief,ContextA,22,82.15,3.16,0,0
Exp1,14,Brief,ContextA,23,85.31,2.42,0,0
Exp1,14,Brief,ContextA,24,87.73,1.57,0,0
Exp1,14,Brief,ContextA,25,89.3,5.06,0,0
Exp1,14,Brief,ContextA,26,94.36,3.89,0,0
Exp1,14,Brief,ContextA,27,98.25,2.54,0,0
Exp1,14,Brief,ContextA,28,100.79,11.25,0,0
Exp1,14,Brief,ContextA,29,112.04,5.47,0,0
Exp1,14,Brief,ContextA,30,117.51,5.49,0,0
Exp1,14,Brief,ContextA,31,123,2.65,0,0
Exp1,14,Brief,ContextA,32,125.65,0.27,0,0
Exp1,14,Brief,ContextA,33,125.92,3.8,0,0
Exp1,14,Brief,ContextA,34,129.72,0.43,0,0
Exp1,14,Brief,ContextA,35,130.15,1.64,0,0
Exp1,14,Brief,ContextA,36,131.79,0.31,0,0
Exp1,14,Brief,ContextA,37,132.1,3.75,0,0
Exp1,14,Brief,ContextA,38,135.85,3.16,0,0
Exp1,14,Brief,ContextA,39,139.01,6.57,0,0
Exp1,14,Brief,ContextA,40,145.58,6.53,0,0
Exp1,14,Brief,ContextA,41,152.11,8.3,0,0
Exp1,14,Brief,ContextA,42,160.41,2.3,0,0
Exp1,14,Brief,ContextA,43,162.71,26.4,0,0
Exp1,14,Brief,ContextA,44,189.11,0.53,0,0
Exp1,14,Brief,ContextA,45,189.64,5.29,0,0
Exp1,14,Brief,ContextA,46,194.93,3.81,0,0
Exp1,14,Brief,ContextA,47,198.74,2.02,0,0
Exp1,14,Brief,ContextA,48,200.76,5.8,0,0
Exp1,14,Brief,ContextA,49,206.56,6.61,0,0
Exp1,14,Brief,ContextA,50,213.17,8.29,0,0
Exp1,14,Brief,ContextA,51,221.46,0.72,0,0
Exp1,14,Brief,ContextA,52,222.18,3.32,0,0
Exp1,14,Brief,ContextA,53,225.5,0.37,0,0
Exp1,14,Brief,ContextA,54,225.87,5.67,0,0
Exp1,14,Brief,ContextA,55,231.54,2.06,0,0
Exp1,14,Brief,ContextA,56,233.6,16.17,0,0
Exp1,14,Brief,ContextA,57,249.77,13.4,0,0
Exp1,14,Brief,ContextA,58,263.17,11.72,0,0
Exp1,14,Brief,ContextA,59,274.89,11.66,0,0
Exp1,14,Brief,ContextA,60,286.55,0.17,0,0
Exp1,14,Brief,ContextA,61,286.72,8.69,0,0
Exp1,14,Brief,ContextA,62,295.41,10.78,0,0
Exp1,14,Brief,ContextA,63,306.19,7.57,0,0
Exp1,14,Brief,ContextA,64,313.76,15.83,0,0
Exp1,14,Brief,ContextA,65,329.59,8.06,0,0
Exp1,14,Brief,ContextA,66,337.65,9,0,0
Exp1,14,Brief,ContextA,67,346.65,3.72,0,0
Exp1,14,Brief,ContextA,68,350.37,9.69,0,0
Exp1,14,Brief,ContextA,69,360.06,10.05,0,0
Exp1,14,Brief,ContextA,70,370.11,1.4,0,0
Exp1,14,Brief,ContextA,71,371.51,6.94,0,0
Exp1,14,Brief,ContextA,72,378.45,16.02,0,0
Exp1,14,Brief,ContextA,73,394.47,1.71,0,0
Exp1,14,Brief,ContextA,74,396.18,1.13,0,0
Exp1,14,Brief,ContextA,75,397.31,2.24,0,0
Exp1,14,Brief,ContextA,76,399.55,5.57,0,0
Exp1,14,Brief,ContextA,77,405.12,20.27,0,0
Exp1,14,Brief,ContextA,78,425.39,11.74,0,0
Exp1,14,Brief,ContextA,79,437.13,19.71,0,0
Exp1,14,Brief,ContextA,80,456.84,2.41,0,0
Exp1,14,Brief,ContextA,81,459.25,1.14,0,0
Exp1,14,Brief,ContextA,82,460.39,28.17,0,0
Exp1,14,Brief,ContextA,83,488.56,18.52,0,0
Exp1,14,Brief,ContextA,84,507.08,15.26,0,0
Exp1,14,Brief,ContextA,85,522.34,5.78,0,0
Exp1,14,Brief,ContextA,86,528.12,12.26,0,0
Exp1,14,Brief,ContextA,87,540.38,0.56,0,0
Exp1,14,Brief,ContextA,88,540.94,7.34,0,0
Exp1,14,Brief,ContextA,89,548.28,4.73,0,0
Exp1,14,Brief,ContextA,90,553.01,3.7,0,0
Exp1,14,Brief,ContextA,91,556.71,1.85,0,0
Exp1,14,Brief,ContextA,92,558.56,2.65,0,0
Exp1,14,Brief,ContextA,93,561.21,2.76,0,0
Exp1,14,Brief,ContextA,94,563.97,0.8,0,0
Exp1,14,Brief,ContextA,95,564.77,5.65,0,0
Exp1,14,Brief,ContextA,96,570.42,19.97,0,0
Exp1,14,Brief,ContextA,97,590.39,9.61,0,1
Exp1,15,Brief,ContextA,1,0,1.27,0,0
Exp1,15,Brief,ContextA,2,1.27,8.34,0,0
Exp1,15,Brief,ContextA,3,9.61,2.62,0,0
Exp1,15,Brief,ContextA,4,12.23,5.71,0,0
Exp1,15,Brief,ContextA,5,17.94,2.31,0,0
Exp1,15,Brief,ContextA,6,20.25,1.9,0,0
Exp1,15,Brief,ContextA,7,22.15,0.91,0,0
Exp1,15,Brief,ContextA,8,23.06,0.27,0,0
Exp1,15,Brief,ContextA,9,23.33,0.46,0,0
Exp1,15,Brief,ContextA,10,23.79,1.76,0,0
Exp1,15,Brief,ContextA,11,25.55,0.22,0,0
Exp1,15,Brief,ContextA,12,25.77,0.29,0,0
Exp1,15,Brief,ContextA,13,26.06,11.61,0,0
Exp1,15,Brief,ContextA,14,37.67,1.74,0,0
Exp1,15,Brief,ContextA,15,39.41,4.72,0,0
Exp1,15,Brief,ContextA,16,44.13,0.77,0,0
Exp1,15,Brief,ContextA,17,44.9,0.28,0,0
Exp1,15,Brief,ContextA,18,45.18,9.75,0,0
Exp1,15,Brief,ContextA,19,54.93,0.91,0,0
Exp1,15,Brief,ContextA,20,55.84,0.56,0,0
Exp1,15,Brief,ContextA,21,56.4,1.18,0,0
Exp1,15,Brief,ContextA,22,57.58,21.4,0,0
Exp1,15,Brief,ContextA,23,78.98,4,0,0
Exp1,15,Brief,ContextA,24,82.98,2.69,0,0
Exp1,15,Brief,ContextA,25,85.67,1.03,0,0
Exp1,15,Brief,ContextA,26,86.7,8.02,0,0
Exp1,15,Brief,ContextA,27,94.72,27.11,0,0
Exp1,15,Brief,ContextA,28,121.83,1.75,0,0
Exp1,15,Brief,ContextA,29,123.58,0.32,0,0
Exp1,15,Brief,ContextA,30,123.9,0.11,0,0
Exp1,15,Brief,ContextA,31,124.01,0.47,0,0
Exp1,15,Brief,ContextA,32,124.48,1,0,0
Exp1,15,Brief,ContextA,33,125.48,2.77,0,0
Exp1,15,Brief,ContextA,34,128.25,2.37,0,0
Exp1,15,Brief,ContextA,35,130.62,0.76,0,0
Exp1,15,Brief,ContextA,36,131.38,0.39,0,0
Exp1,15,Brief,ContextA,37,131.77,0.66,0,0
Exp1,15,Brief,ContextA,38,132.43,0.77,0,0
Exp1,15,Brief,ContextA,39,133.2,0.56,0,0
Exp1,15,Brief,ContextA,40,133.76,5.81,0,0
Exp1,15,Brief,ContextA,41,139.57,0.23,0,0
Exp1,15,Brief,ContextA,42,139.8,1.16,0,0
Exp1,15,Brief,ContextA,43,140.96,9.59,0,0
Exp1,15,Brief,ContextA,44,150.55,0.56,0,0
Exp1,15,Brief,ContextA,45,151.11,0.32,0,0
Exp1,15,Brief,ContextA,46,151.43,1.41,0,0
Exp1,15,Brief,ContextA,47,152.84,0.17,0,0
Exp1,15,Brief,ContextA,48,153.01,3.74,0,0
Exp1,15,Brief,ContextA,49,156.75,9.96,0,0
Exp1,15,Brief,ContextA,50,166.71,7.42,0,0
Exp1,15,Brief,ContextA,51,174.13,4.94,0,0
Exp1,15,Brief,ContextA,52,179.07,1.12,0,0
Exp1,15,Brief,ContextA,53,180.19,0.48,0,0
Exp1,15,Brief,ContextA,54,180.67,0.12,0,0
Exp1,15,Brief,ContextA,55,180.79,0.44,0,0
Exp1,15,Brief,ContextA,56,181.23,4.27,0,0
Exp1,15,Brief,ContextA,57,185.5,103.82,0,0
Exp1,15,Brief,ContextA,58,289.32,0.9,0,0
Exp1,15,Brief,ContextA,59,290.22,0.47,0,0
Exp1,15,Brief,ContextA,60,290.69,1,0,0
Exp1,15,Brief,ContextA,61,291.69,0.25,0,0
Exp1,15,Brief,ContextA,62,291.94,5.34,0,0
Exp1,15,Brief,ContextA,63,297.28,4.14,0,0
Exp1,15,Brief,ContextA,64,301.42,0.12,0,0
Exp1,15,Brief,ContextA,65,301.54,0.18,0,0
Exp1,15,Brief,ContextA,66,301.72,0.81,0,0
Exp1,15,Brief,ContextA,67,302.53,1.35,0,0
Exp1,15,Brief,ContextA,68,303.88,0.17,0,0
Exp1,15,Brief,ContextA,69,304.05,1.83,0,0
Exp1,15,Brief,ContextA,70,305.88,0.95,0,0
Exp1,15,Brief,ContextA,71,306.83,0.26,0,0
Exp1,15,Brief,ContextA,72,307.09,0.16,0,0
Exp1,15,Brief,ContextA,73,307.25,0.42,0,0
Exp1,15,Brief,ContextA,74,307.67,0.23,0,0
Exp1,15,Brief,ContextA,75,307.9,0.23,0,0
Exp1,15,Brief,ContextA,76,308.13,2.21,0,0
Exp1,15,Brief,ContextA,77,310.34,1.09,0,0
Exp1,15,Brief,ContextA,78,311.43,0.5,0,0
Exp1,15,Brief,ContextA,79,311.93,1.05,0,0
Exp1,15,Brief,ContextA,80,312.98,0.29,0,0
Exp1,15,Brief,ContextA,81,313.27,0.55,0,0
Exp1,15,Brief,ContextA,82,313.82,4.8,0,0
Exp1,15,Brief,ContextA,83,318.62,0.43,0,0
Exp1,15,Brief,ContextA,84,319.05,26.76,0,0
Exp1,15,Brief,ContextA,85,345.81,51.97,0,0
Exp1,15,Brief,ContextA,86,397.78,0.91,0,0
Exp1,15,Brief,ContextA,87,398.69,0.25,0,0
Exp1,15,Brief,ContextA,88,398.94,0.34,0,0
Exp1,15,Brief,ContextA,89,399.28,3.41,0,0
Exp1,15,Brief,ContextA,90,402.69,0.39,0,0
Exp1,15,Brief,ContextA,91,403.08,4.5,0,0
Exp1,15,Brief,ContextA,92,407.58,0.69,0,0
Exp1,15,Brief,ContextA,93,408.27,0.13,0,0
Exp1,15,Brief,ContextA,94,408.4,0.34,0,0
Exp1,15,Brief,ContextA,95,408.74,191.26,0,1
Exp1,16,Brief,ContextA,1,0,1.72,0,0
Exp1,16,Brief,ContextA,2,1.72,2.34,0,0
Exp1,16,Brief,ContextA,3,4.06,1.04,0,0
Exp1,16,Brief,ContextA,4,5.1,6.32,0,0
Exp1,16,Brief,ContextA,5,11.42,0.94,0,0
Exp1,16,Brief,ContextA,6,12.36,0.79,0,0
Exp1,16,Brief,ContextA,7,13.15,0.35,0,0
Exp1,16,Brief,ContextA,8,13.5,10.68,0,0
Exp1,16,Brief,ContextA,9,24.18,0.62,0,0
Exp1,16,Brief,ContextA,10,24.8,2.97,0,0
Exp1,16,Brief,ContextA,11,27.77,6.11,0,0
Exp1,16,Brief,ContextA,12,33.88,5.86,0,0
Exp1,16,Brief,ContextA,13,39.74,0.93,0,0
Exp1,16,Brief,ContextA,14,40.67,1.74,0,0
Exp1,16,Brief,ContextA,15,42.41,1.16,0,0
Exp1,16,Brief,ContextA,16,43.57,3.65,0,0
Exp1,16,Brief,ContextA,17,47.22,1.99,0,0
Exp1,16,Brief,ContextA,18,49.21,1.44,0,0
Exp1,16,Brief,ContextA,19,50.65,0.3,0,0
Exp1,16,Brief,ContextA,20,50.95,4.28,0,0
Exp1,16,Brief,ContextA,21,55.23,1.53,0,0
Exp1,16,Brief,ContextA,22,56.76,0.23,0,0
Exp1,16,Brief,ContextA,23,56.99,0.69,0,0
Exp1,16,Brief,ContextA,24,57.68,0.62,0,0
Exp1,16,Brief,ContextA,25,58.3,0.32,0,0
Exp1,16,Brief,ContextA,26,58.62,1.92,0,0
Exp1,16,Brief,ContextA,27,60.54,1.98,0,0
Exp1,16,Brief,ContextA,28,62.52,0.47,0,0
Exp1,16,Brief,ContextA,29,62.99,0.5,0,0
Exp1,16,Brief,ContextA,30,63.49,0.26,0,0
Exp1,16,Brief,ContextA,31,63.75,0.54,0,0
Exp1,16,Brief,ContextA,32,64.29,0.53,0,0
Exp1,16,Brief,ContextA,33,64.82,0.55,0,0
Exp1,16,Brief,ContextA,34,65.37,0.68,0,0
Exp1,16,Brief,ContextA,35,66.05,2.79,0,0
Exp1,16,Brief,ContextA,36,68.84,1.02,0,0
Exp1,16,Brief,ContextA,37,69.86,12.03,0,0
Exp1,16,Brief,ContextA,38,81.89,0.29,0,0
Exp1,16,Brief,ContextA,39,82.18,0.7,0,0
Exp1,16,Brief,ContextA,40,82.88,0.8,0,0
Exp1,16,Brief,ContextA,41,83.68,2.21,0,0
Exp1,16,Brief,ContextA,42,85.89,5.16,0,0
Exp1,16,Brief,ContextA,43,91.05,1.03,0,0
Exp1,16,Brief,ContextA,44,92.08,2.93,0,0
Exp1,16,Brief,ContextA,45,95.01,1.99,0,0
Exp1,16,Brief,ContextA,46,97,2.49,0,0
Exp1,16,Brief,ContextA,47,99.49,0.27,0,0
Exp1,16,Brief,ContextA,48,99.76,4.54,0,0
Exp1,16,Brief,ContextA,49,104.3,2.04,0,0
Exp1,16,Brief,ContextA,50,106.34,3.59,0,0
Exp1,16,Brief,ContextA,51,109.93,8.89,0,0
Exp1,16,Brief,ContextA,52,118.82,0.51,0,0
Exp1,16,Brief,ContextA,53,119.33,4.27,0,0
Exp1,16,Brief,ContextA,54,123.6,0.83,0,0
Exp1,16,Brief,ContextA,55,124.43,6.06,0,0
Exp1,16,Brief,ContextA,56,130.49,1.31,0,0
Exp1,16,Brief,ContextA,57,131.8,3.01,0,0
Exp1,16,Brief,ContextA,58,134.81,2.34,0,0
Exp1,16,Brief,ContextA,59,137.15,0.89,0,0
Exp1,16,Brief,ContextA,60,138.04,1.6,0,0
Exp1,16,Brief,ContextA,61,139.64,8.8,0,0
Exp1,16,Brief,ContextA,62,148.44,0.87,0,0
Exp1,16,Brief,ContextA,63,149.31,0.42,0,0
Exp1,16,Brief,ContextA,64,149.73,0.39,0,0
Exp1,16,Brief,ContextA,65,150.12,0.56,0,0
Exp1,16,Brief,ContextA,66,150.68,2.46,0,0
Exp1,16,Brief,ContextA,67,153.14,1.02,0,0
Exp1,16,Brief,ContextA,68,154.16,0.37,0,0
Exp1,16,Brief,ContextA,69,154.53,1.17,0,0
Exp1,16,Brief,ContextA,70,155.7,0.72,0,0
Exp1,16,Brief,ContextA,71,156.42,3.52,0,0
Exp1,16,Brief,ContextA,72,159.94,8.15,0,0
Exp1,16,Brief,ContextA,73,168.09,1.04,0,0
Exp1,16,Brief,ContextA,74,169.13,2.58,0,0
Exp1,16,Brief,ContextA,75,171.71,0.85,0,0
Exp1,16,Brief,ContextA,76,172.56,0.12,0,0
Exp1,16,Brief,ContextA,77,172.68,1.4,0,0
Exp1,16,Brief,ContextA,78,174.08,0.33,0,0
Exp1,16,Brief,ContextA,79,174.41,1.03,0,0
Exp1,16,Brief,ContextA,80,175.44,1.39,0,0
Exp1,16,Brief,ContextA,81,176.83,0.54,0,0
Exp1,16,Brief,ContextA,82,177.37,0.95,0,0
Exp1,16,Brief,ContextA,83,178.32,2.55,0,0
Exp1,16,Brief,ContextA,84,180.87,0.57,0,0
Exp1,16,Brief,ContextA,85,181.44,0.52,0,0
Exp1,16,Brief,ContextA,86,181.96,1.4,0,0
Exp1,16,Brief,ContextA,87,183.36,0.2,0,0
Exp1,16,Brief,ContextA,88,183.56,0.33,0,0
Exp1,16,Brief,ContextA,89,183.89,0.57,0,0
Exp1,16,Brief,ContextA,90,184.46,0.2,0,0
Exp1,16,Brief,ContextA,91,184.66,0.71,0,0
Exp1,16,Brief,ContextA,92,185.37,0.26,0,0
Exp1,16,Brief,ContextA,93,185.63,0.95,0,0
Exp1,16,Brief,ContextA,94,186.58,0.2,0,0
Exp1,16,Brief,ContextA,95,186.78,0.33,0,0
Exp1,16,Brief,ContextA,96,187.11,8.14,0,0
Exp1,16,Brief,ContextA,97,195.25,1.16,0,0
Exp1,16,Brief,ContextA,98,196.41,11.08,0,0
Exp1,16,Brief,ContextA,99,207.49,1.3,0,0
Exp1,16,Brief,ContextA,100,208.79,11.33,0,0
Exp1,16,Brief,ContextA,101,220.12,0.72,0,0
Exp1,16,Brief,ContextA,102,220.84,0.44,0,0
Exp1,16,Brief,ContextA,103,221.28,1.18,0,0
Exp1,16,Brief,ContextA,104,222.46,0.28,0,0
Exp1,16,Brief,ContextA,105,222.74,0.92,0,0
Exp1,16,Brief,ContextA,106,223.66,7.13,0,0
Exp1,16,Brief,ContextA,107,230.79,0.46,0,0
Exp1,16,Brief,ContextA,108,231.25,1.03,0,0
Exp1,16,Brief,ContextA,109,232.28,9.57,0,0
